pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount
40.752969,-73.981414,40.723108,-73.993083,9.7
40.769981,-73.863312,40.720107,-73.987464,28.0
40.76161,-73.968767,40.777367,-73.954992,6.5
40.773106,-73.960274,40.769447,-73.965761,3.3
40.741572999999995,-73.902808,40.727398,-73.924423,10.9
40.786741,-73.975769,40.771025,-73.960099,9.7
40.774626,-73.961572,40.761687,-73.963858,6.9
40.722055,-73.99954,40.77818,-73.948715,15.7
40.751290999999995,-73.976386,40.742628,-73.984016,7.0
40.750637,-73.99167,40.755559999999996,-73.977183,5.3
40.721497,-74.00016,40.72992,-73.99136800000001,6.0
40.777283000000004,-73.950313,40.745348,-73.979447,12.5
40.724465,-73.992375,40.764162,-73.973274,16.9
40.7422,-73.9748,40.7033,-74.0079,12.5
40.752362,-73.99346800000001,40.755857,-73.96642,9.7
40.773658000000005,-73.977937,40.73747,-73.98201,12.1
40.79657,-73.97058,40.769917,-73.98213,9.0
40.756245,-73.99069,40.765772,-73.988522,5.0
40.688016999999995,-73.980473,40.738547,-73.98778,14.9
40.755869,-73.96770699999999,40.741366,-73.98150799999999,5.7
40.765964000000004,-73.957448,40.77425,-73.87150600000001,29.3
40.730432,-74.004592,40.764996999999994,-73.96850500000001,12.5
40.731208,-73.98869,40.778568,-73.97402199999999,12.1
40.704995000000004,-74.016223,40.774445,-73.98915500000001,15.3
40.741602,-73.97824,40.73217,-73.98801999999999,4.5
40.762703,-73.965398,40.777621,-73.961298,5.7
40.755866999999995,-73.98311700000001,40.777048,-73.98284,10.1
40.771236,-73.950445,40.762607,-73.976012,12.5
40.745818,-74.005588,40.762417,-73.97095300000001,8.9
40.732437,-74.00369,40.722362,-74.002638,5.7
40.767537,-73.956721,40.790788,-73.95265500000001,10.0
40.74344,-73.994373,40.716182,-74.010912,14.0
40.728947999999995,-73.990438,40.744887,-73.97865,5.3
40.740390999999995,-74.007998,40.740757,-73.982101,8.1
40.73088,-73.99587199999999,40.723271999999994,-74.006052,6.5
40.77887,-73.95402,40.76981,-73.96269000000001,6.5
40.772833,-73.885141,40.722401,-73.98881300000001,26.1
40.77685,-73.949411,40.785866999999996,-73.976299,7.7
40.727847,-73.985652,40.746477,-74.00496,11.0
40.71451,-74.00827199999999,40.735762,-73.996838,7.3
40.682678,-73.998082,40.68868,-73.991008,4.5
40.785527,-73.976427,40.799225,-73.968197,5.5
40.752595,-73.97450500000001,40.745204,-73.977627,4.1
40.749008,-74.003165,40.759921999999996,-73.971333,9.7
40.793317,-73.972995,40.784337,-73.97381800000001,5.5
40.756809999999994,-73.96339499999999,40.716048,-74.015573,18.1
40.747648,-73.985612,40.750475,-73.98071,5.3
40.782421,-73.98101700000001,40.771547,-73.982339,4.5
40.747727000000005,-74.00039,40.73619,-73.99327,4.5
40.753147,-73.977067,40.756982,-73.968822,4.5
40.752702,-73.975488,40.748658,-73.97888499999999,3.3
40.718272,-74.00049,40.68722,-73.95683000000001,11.3
40.757205,-73.990245,40.769242,-73.98446,6.0
40.74339294433594,-73.98419189453125,40.731727600097656,-73.9913330078125,5.5
40.780770000000004,-73.958713,40.769601,-73.951824,6.1
40.779030999999996,-73.98214,40.764488,-73.968814,8.5
40.822327,-73.94239499999999,40.810867,-73.952607,6.0
40.732521057128906,-74.0065155029297,40.72324752807617,-74.00505065917969,8.0
40.77425003051758,-73.8727264404297,40.77561950683594,-73.94859313964845,30.04
40.726842,-73.989065,40.735983000000004,-74.00525,6.9
40.7331,-73.9935,40.7408,-73.986,4.5
40.757827,-73.996787,40.764222,-73.99214,4.0
40.692324,-73.988897,40.711841,-73.996921,8.5
40.770817,-73.95679799999999,40.729978,-73.98673000000001,13.0
40.731676,-73.98555,40.723875,-73.996897,6.0
40.741052,-73.978837,40.739708,-74.00613,8.9
40.773051,-73.954062,40.762871999999994,-73.969639,13.0
40.774772,-73.98217,40.764502,-73.973428,8.0
40.796985,-73.97039000000001,40.788201,-73.977939,5.3
40.787192,-73.971337,40.763457,-73.975045,10.5
40.775438,-73.964838,40.771032,-73.981493,5.7
40.75335,-73.986302,40.774302,-73.872875,27.7
40.760482,-73.96427,40.743345,-73.99247,11.7
40.774069,-73.874522,40.735819,-73.98912299999999,32.33
0.0,0.0,0.0,0.0,36.33
40.757996999999996,-73.971698,40.748692999999996,-73.974172,5.7
40.727827000000005,-73.99331,40.751432,-73.968655,12.0
40.758081,-73.96327600000001,40.765511,-73.979473,8.0
40.756234,-73.98996600000001,40.753165,-73.97824,6.1
40.742096999999994,-73.984572,40.715095,-73.960657,21.5
40.755157000000004,-73.97563000000001,40.764022,-73.9672,5.3
40.754373,-73.974742,40.741727000000004,-73.989775,5.7
40.769636,-73.95614300000001,40.767590999999996,-73.961507,4.9
40.740448,-74.00534499999999,40.739767,-73.817578,53.3
40.7659,-73.969415,40.75278,-73.982465,5.7
40.742165,-74.000812,40.765060999999996,-73.98678699999999,8.0
40.721825,-73.99746999999999,40.734384999999996,-73.98993,5.0
40.711753,-74.00721,40.755347,-73.985648,16.1
40.735873,-73.997867,40.731712,-73.988485,4.5
40.780328000000004,-73.916597,40.706938,-74.00458499999999,25.7
40.753788,-74.00525,40.747215999999995,-74.008574,7.5
40.73243,-74.006525,40.748655,-73.979795,13.0
40.730487,-73.98900400000001,40.719543,-73.99117700000001,4.9
40.776161,-73.95315699999999,40.732986,-73.974595,10.1
40.755565999999995,-73.973136,40.725927,-73.988324,10.0
40.736752,-73.98892,40.746691999999996,-73.982005,5.5
40.741721000000005,-73.99727,40.731487,-74.004173,4.5
40.743452000000005,-73.919443,40.768607,-73.965388,11.7
40.786653,-73.952782,40.779,-73.953843,4.5
40.721383,-74.004604,40.761687,-73.986586,10.9
40.767332,-73.966635,40.767332,-73.966635,3.5
40.76917,-73.96333800000001,40.779445,-73.983525,8.0
40.759516999999995,-73.98088,40.758666999999996,-73.981703,7.5
40.766286,-73.953884,40.754545,-73.963693,7.7
40.744927000000004,-73.983075,40.765642,-73.988198,10.5
40.753948,-73.992151,40.752223,-73.978087,6.5
40.763804,-73.95474499999999,40.773533,-73.977825,7.3
40.80168,-73.961168,40.769473,-73.982102,9.7
40.721073,-73.982112,40.725313,-73.99224,4.1
40.743387,-73.976952,40.733167,-73.98440699999999,5.0
40.76228,-73.96600000000001,40.766940000000005,-73.95333199999999,7.0
40.772632,-73.962908,40.785247,-73.97126999999999,9.5
40.75219,-73.982615,40.756947,-73.990012,4.5
40.644542,-73.78201999999999,40.64528,-73.898392,25.7
40.769791999999995,-73.964667,40.79246,-73.972667,13.0
40.726812,-73.99988499999999,40.740555,-74.00429,7.5
40.757832,-73.969325,40.775402,-73.956583,6.5
40.779475,-73.97736,40.742472,-73.993815,15.0
40.747283,-73.891643,40.721225,-73.843912,10.9
40.760403000000004,-73.961363,40.765867,-73.96136,3.7
40.769914,-73.951435,40.648778,-73.782623,57.33
40.719869,-73.987687,40.740683000000004,-74.004588,8.2
40.770272,-73.951208,40.775815,-73.952936,3.7
40.687416,-73.995757,40.695731,-73.995591,5.3
40.731465,-73.988874,40.760011,-73.996013,9.3
40.756212,-73.99086700000001,40.734165999999995,-73.977907,13.5
40.734935,-73.985917,40.755821999999995,-73.964743,9.5
40.75088,-73.994265,40.737902000000005,-73.98808299999999,15.0
40.641959,-73.78919300000001,40.79873,-73.970787,49.15
40.758212,-73.98594,40.765878,-73.980793,5.3
40.7451,-73.98259200000001,40.732057,-73.991125,10.5
40.780867,-73.976345,40.763137,-73.978138,7.3
40.772867,-73.958378,40.744963,-73.98063,8.1
40.718337,-74.00527,40.73814,-74.005463,7.0
40.785387,-73.951195,40.753365,-73.974397,9.3
40.714683,-74.003332,40.750801,-73.994463,18.5
40.779467,-73.977251,40.763996999999996,-73.978223,7.5
40.760107,-73.987712,40.647422999999996,-73.78701099999999,52.0
40.757423400878906,-73.9727020263672,0.0,0.0,7.0
40.76353073120117,-73.9775848388672,40.77166366577149,-73.95084381103516,8.5
40.735212,-73.989952,40.78788,-73.95371,14.5
40.72535,-73.98740600000001,40.778071000000004,-73.948621,11.3
40.735826,-73.98531,40.746924,-73.977304,5.0
40.753882,-73.969247,40.751507000000004,-73.990238,9.5
40.784332,-73.973721,40.781975,-73.95805,8.0
40.730632781982415,-74.00157928466798,40.68735122680664,-74.00006866455078,18.5
40.790712,-73.96918199999999,40.755297,-73.9931,8.5
40.780433,-73.97656500000001,40.775375,-73.962012,7.0
40.76265,-73.965766,40.767961,-73.961843,3.3
40.763278,-73.97386,40.758687,-73.97612,4.1
40.789065,-73.979105,40.762912,-73.97238,9.3
40.703843,-74.03126800000001,40.55171,-73.969337,45.0
40.731952,-74.000812,40.754315000000005,-73.972037,10.0
40.758111,-73.98416,40.752949,-73.99319200000001,5.7
40.791393,-73.97431,40.776196999999996,-73.982175,5.7
40.789782,-73.949802,40.781508,-73.956055,5.0
40.767853,-73.962331,40.763886,-73.966897,4.5
40.755825,-73.99786999999999,40.73345,-73.975137,14.0
40.758652000000005,-73.984875,40.758652000000005,-73.984875,4.5
40.800218,-73.971242,40.648748,-73.782449,57.33
40.771803000000006,-73.982077,40.762352,-73.983412,10.9
40.759012,-73.984691,40.709759999999996,-74.010137,12.9
40.759127,-73.982987,40.751888,-73.975548,6.5
40.759921999999996,-73.973658,40.776038,-73.962273,6.1
40.700013,-73.990995,40.794668,-73.96423,25.3
40.749027000000005,-74.00527,40.788129999999995,-73.956165,13.7
40.739348,-73.995163,40.758238,-73.981053,8.0
40.758795,-73.980372,40.77946,-73.953998,13.7
40.763281,-73.982102,40.781853000000005,-73.947289,12.5
40.780615000000004,-73.980133,40.784127000000005,-73.954759,8.5
40.750243,-73.980747,40.701640000000005,-74.012541,16.5
40.742703000000006,-73.980248,40.747655,-73.974835,4.5
40.762515,-73.982287,40.7583,-73.97847800000001,5.0
40.865159999999996,-73.928211,40.850214,-73.935785,5.3
40.795821000000004,-73.972459,40.786724,-73.972813,4.5
40.76352310180664,-73.97938537597656,40.75525283813477,-73.97763061523438,6.0
40.74364,-73.97275,40.73708,-73.99025,9.5
40.763951,-73.971867,40.769241,-73.951193,7.3
40.776843,-73.952588,40.755652000000005,-73.97277,9.5
40.76914978027344,-73.96704864501955,40.703140258789055,-74.01091766357422,21.5
40.748244,-73.99291,40.737392,-73.99044599999999,5.3
40.752959999999995,-73.983574,40.752849,-73.983467,2.5
40.739613,-73.982568,40.775003000000005,-73.95387,10.5
40.774423,-73.872653,40.743824,-73.9272,13.3
40.763009999999994,-73.992935,40.757974,-73.99104399999999,6.0
40.742371999999996,-73.977515,40.766447,-73.951515,9.5
40.75072,-73.9944,40.75427,-73.97795,13.5
40.74961471557617,-73.97223663330078,40.72754669189453,-73.97931671142578,9.0
40.75087,-73.994279,40.705822,-74.00417900000001,18.5
40.647679,-73.78112800000001,40.736247999999996,-74.002948,45.0
40.736237,-73.99748699999999,40.743953000000005,-73.989408,4.5
40.750813,-73.9787,40.725035,-73.812481,30.1
40.77864,-73.95442800000001,40.769585,-73.951712,7.0
40.76791763305664,-73.98223114013672,40.74964904785156,-73.97649383544923,9.0
40.77592468261719,-73.95336151123048,40.75835800170898,-73.92391204833984,18.0
40.755965,-73.98083199999999,40.643898,-73.783108,52.0
40.741013,-74.001695,40.764401,-73.984966,6.1
40.717975,-74.008797,40.744056,-73.98778100000001,9.3
40.774057,-73.984593,40.76623,-73.96603,6.5
40.747562,-73.98105699999999,40.757152000000005,-73.97653000000001,6.0
40.723895,-73.978589,40.718920000000004,-73.983724,4.0
40.733058,-74.000113,40.719011,-73.96106999999999,13.7
40.772907000000004,-73.952395,40.75354,-73.96335699999999,9.0
40.781706,-73.948662,40.743319,-73.911753,14.9
40.646622,-73.78923,40.61414,-73.725032,24.9
40.738248,-73.996276,40.744339000000004,-73.983273,5.3
40.740082,-74.002153,40.758221999999996,-73.971108,11.3
40.645365000000005,-73.77662,40.673997,-73.85515500000001,16.1
40.782171999999996,-73.971967,40.773375,-73.953255,6.5
40.767939,-73.95336999999999,40.702504,-74.011346,18.5
40.730093,-73.993278,40.771552,-73.986777,12.5
40.75943,-73.986851,40.740665,-73.989347,7.7
40.766449,-73.959972,40.7308,-73.995513,13.0
40.715245,-74.005602,40.606746,-74.162477,50.1
40.7675,-73.9644,40.774,-73.9816,5.3
40.750907,-74.005645,40.747314,-73.99732900000001,4.1
40.794664000000004,-73.944496,40.741302000000005,-73.988775,25.5
40.728715,-73.990156,40.666647999999995,-73.988324,16.1
40.763548,-73.963555,40.734659,-74.00613,18.0
40.756365,-73.98576,40.724771999999994,-73.99431700000001,12.0
40.81066131591797,-73.95262145996094,40.82671737670898,-73.9390640258789,6.5
40.711321999999996,-74.016099,40.73766,-73.996372,12.0
40.763909999999996,-73.973315,40.752989,-73.981882,5.0
40.754775,-73.982833,40.739237,-73.976801,6.5
40.757166999999995,-73.974915,40.75635,-73.99114399999999,5.7
40.715802000000004,-73.96762700000001,40.715802000000004,-73.96762700000001,6.1
40.734266999999996,-73.999223,40.741467,-74.006449,6.0
40.744969,-73.94841,40.744969,-73.94841,2.5
40.739340000000006,-73.995677,40.733178,-74.006025,4.5
40.763859000000004,-73.985224,40.723285,-74.00488399999999,13.3
40.769287,-73.984873,40.74408,-73.98403,14.0
40.759291999999995,-73.99548,40.75833,-73.965252,11.0
40.773216,-73.982675,40.77621,-73.947917,12.0
40.748829,-73.976825,40.737359999999995,-73.98625899999999,4.9
40.739587,-74.005525,40.725533,-73.992062,6.5
40.727089,-74.003299,40.735042,-73.991785,6.5
40.800859,-73.96919399999999,40.77084,-73.980002,8.5
40.766534,-73.967236,40.769963,-73.864372,35.3
40.76911,-73.98194699999999,40.757509999999996,-73.97067,9.5
40.728302,-73.984753,40.748242,-73.977932,11.0
40.757095,-73.97504,40.748943,-73.967028,6.5
40.76311874389648,-73.9735336303711,40.7442512512207,-73.99166107177734,9.5
40.749318,-73.992052,40.740848,-73.97884499999999,7.3
40.77370071411133,-73.87084197998048,40.72417831420898,-73.84664154052734,16.5
40.76298904418945,-73.9822998046875,40.75183868408203,-73.98999786376955,6.5
40.742474,-73.980853,40.774606,-73.957497,8.1
40.783120000000004,-73.954797,40.740115,-73.99535300000001,16.1
40.786505,-73.95220400000001,40.770872,-73.960062,6.9
40.7677116394043,-73.9561996459961,40.721439361572266,-73.998779296875,19.0
40.755767999999996,-73.97927299999999,40.711323,-73.816165,26.9
40.722829,-73.98950500000001,40.715053000000005,-73.987217,5.7
40.682567,-73.97943000000001,40.732622,-73.974538,16.1
40.74225,-74.00055,40.722515,-73.98738,10.1
40.736242,-73.994336,40.781515,-73.983414,26.0
40.766498,-73.96289300000001,40.75977,-73.970161,5.0
40.76721954345703,-73.9832992553711,40.71691131591797,-74.00898742675781,21.5
40.782903999999995,-73.980533,40.805806,-73.954627,9.7
40.761899,-73.98464200000001,40.764339,-73.977182,4.1
40.769053,-73.862753,40.779847,-73.91753299999999,13.5
40.762345,-73.966392,40.760721999999994,-73.971482,4.5
40.70321273803711,-74.0091552734375,40.73759078979492,-74.00695037841797,19.0
40.765741999999996,-73.991047,40.756021999999994,-73.977305,6.5
40.756246999999995,-73.970145,40.775837,-73.956108,6.1
40.746548,-74.005055,40.750594,-73.994692,4.9
40.742432,-74.004387,40.746127,-73.979197,8.9
40.641452,-73.78693,40.707724,-74.012186,52.0
40.743252000000005,-73.999937,40.722842,-73.98853000000001,11.0
40.751015,-73.974542,40.780547,-73.975962,19.0
40.741121,-73.985515,40.726884000000005,-74.003226,7.3
40.783378000000006,-73.974365,40.761278000000004,-73.999605,8.5
40.708546000000005,-74.017288,40.726395000000004,-73.99161,16.1
40.731336999999996,-74.001292,40.745562,-73.982615,7.3
40.796026,-73.970938,40.779708,-73.98182800000001,6.5
40.739982,-73.994937,40.779621999999996,-73.982085,19.0
40.787325,-73.954174,40.788383,-73.97069300000001,6.9
40.725062,-73.99497,40.778127000000005,-73.958712,18.5
40.730205,-73.991058,40.758975,-73.968912,10.9
40.730618,-73.99054699999999,40.744263000000004,-73.974735,6.9
40.798429999999996,-73.96906,40.76726,-73.95414,12.5
40.723424,-74.002938,40.743396999999995,-73.984011,12.0
40.770955,-73.98231,40.763382,-73.985505,4.9
40.7809,-73.9585,40.7431,-73.9937,17.7
40.728517,-73.993051,40.734978999999996,-74.003211,7.0
40.777652,-73.950997,40.769082,-73.96695799999999,6.1
40.725312,-73.999507,40.759327,-73.982382,9.7
40.742908,-73.994598,40.744665000000005,-73.993937,4.5
40.773362,-73.961422,40.7614,-73.965325,13.3
40.749483000000005,-74.002575,40.713743,-73.961815,16.1
40.727157,-73.98405,40.743012,-74.00442199999999,7.7
40.718592,-73.98350699999999,40.725962,-73.986985,5.5
0.0,0.0,0.0,0.0,6.1
40.750715,-73.97024300000001,40.764357000000004,-73.98573,7.3
40.78692626953125,-73.97782135009766,40.7327766418457,-73.9875717163086,22.5
40.771325,-73.865702,40.734854999999996,-74.00697,33.3
40.77363586425781,-73.8707504272461,40.75547409057617,-73.97523498535155,35.83
40.753368,-73.97001800000001,40.767027,-73.962542,4.9
40.774245,-73.957307,40.764317,-73.973877,8.5
40.74994,-73.991366,40.735668,-73.988285,5.7
40.71622,-74.01111999999999,40.738787,-73.981022,16.1
40.775566999999995,-73.98042,40.800742,-73.96856700000001,7.7
40.732118,-73.987998,40.75622,-73.989036,11.0
40.762871000000004,-73.982591,40.777738,-73.988699,7.7
40.782638,-73.955567,40.751563,-73.990124,12.1
40.740412,-74.007827,40.686215000000004,-73.98308,32.0
40.711932,-74.010448,40.71,-73.962458,11.7
40.767941,-73.981177,40.779507,-73.96198100000001,7.7
40.753557,-73.972092,40.738359,-73.90764399999999,13.7
40.754036,-73.984628,40.779340999999995,-73.95532800000001,18.0
40.73577,-74.005953,40.755732,-73.972595,9.7
40.715348999999996,-74.001813,40.698840999999994,-73.991516,10.0
40.777283000000004,-73.95231700000001,40.78484,-73.967872,4.9
40.785028000000004,-73.95434,40.767465,-73.97065,8.9
40.775302,-73.98204,40.760971999999995,-73.983325,6.5
40.745020000000004,-73.97847,40.764083,-73.959115,7.7
40.763405999999996,-73.974339,40.763405999999996,-73.974339,7.7
0.0,0.0,0.0,0.0,18.9
40.734305,-73.99492,40.69695,-73.993263,10.5
40.75079,-73.978445,40.77233,-73.978495,10.0
40.840073,-73.879068,40.840073,-73.879068,6.9
40.774121,-73.874517,40.754402,-73.936004,12.9
40.761854,-73.97406,40.745731,-73.98013,6.1
0.0,0.0,0.0,0.0,5.3
40.746421000000005,-73.993939,40.697261,-73.952058,16.1
40.717608,-73.992094,40.776653,-73.921379,25.7
40.724151,-73.992244,40.743071,-73.992749,7.3
40.73543,-73.99159,40.747543,-73.986163,6.5
40.753209999999996,-73.978002,40.774332,-73.87253,28.1
40.747234344482415,-73.98262023925781,40.73700714111328,-73.97906494140625,6.5
40.809682,-73.963082,40.761558,-73.985157,14.9
40.744837,-73.987353,40.722682,-73.988185,9.5
40.778304,-73.95486600000001,40.788576,-73.970761,6.1
40.683557,-73.9819,40.641746999999995,-73.789082,45.0
40.761022,-73.96490899999999,40.774122999999996,-73.870937,19.7
0.0,0.0,0.0,0.0,6.1
40.722607,-73.98751999999999,40.762159999999994,-73.979157,15.0
40.722811,-74.004909,40.730538,-74.008071,5.0
40.719012,-74.004483,40.813592,-73.93963199999999,24.5
40.74895,-73.974187,40.648790000000005,-73.782312,49.8
40.749738,-73.991807,40.782758,-73.955338,16.5
40.76763153076172,-73.95329284667969,40.75038146972656,-73.99482727050781,15.0
40.806103,-73.96159300000001,40.76905,-73.988352,10.5
40.786587,-73.972163,40.779995,-73.95924699999999,5.5
40.77681,-73.95957,40.758443,-73.969378,7.0
40.751965000000006,-73.982483,40.765776,-73.976616,6.0
40.734255,-73.989323,40.727447999999995,-73.982495,5.3
40.747489,-73.986288,40.730374,-74.000136,6.1
40.748721999999994,-74.006077,40.7898,-73.96627,13.7
41.366138,-73.137393,40.765644,-73.957685,4.9
40.831860999999996,-73.950808,40.776786,-73.987036,7.7
40.765557,-73.95468000000001,40.766302,-73.954165,2.9
40.728525,-73.987851,40.738935999999995,-73.983034,5.5
40.741372,-74.001412,40.735857,-73.98480699999999,5.7
40.754442,-73.98796,40.745334,-73.982478,6.5
40.768445,-73.961464,40.786575,-73.978227,9.0
40.767078999999995,-73.983434,40.742036999999996,-74.004565,7.3
40.645056,-73.781308,40.744639,-74.00061600000001,49.8
40.74934005737305,-73.97245025634766,40.75183868408203,-73.98844146728516,6.5
40.746282,-73.977375,40.719409999999996,-73.84264,25.7
40.757815,-73.973761,40.788682,-73.969622,12.5
40.71782,-73.99515799999999,40.651377000000004,-73.912182,26.0
40.751738,-73.977106,40.743015,-73.996531,9.5
40.760207,-73.995757,40.730492,-74.00264200000001,12.5
40.750001,-74.002612,40.754296000000004,-73.963245,10.9
40.769202,-73.862779,40.759170000000005,-73.98453,37.47
40.771046999999996,-73.983568,40.757540000000006,-73.99086700000001,5.3
40.73856,-73.985508,40.772696999999994,-73.9793,16.0
40.648637,-73.78362,40.715932,-73.962928,49.5
40.791785,-73.941508,40.784046999999994,-73.94878299999999,4.5
40.751162,-73.99403000000001,40.688134999999996,-73.993177,31.0
40.779902,-73.98255400000001,40.790661,-73.976495,5.5
40.761438,-73.984263,40.77902,-73.988617,6.9
40.763126373291016,-73.9966812133789,40.75931930541992,-73.98739624023438,7.5
40.755078000000005,-73.965052,40.773806,-73.982297,9.7
0.0,0.0,0.0,0.0,4.9
40.76887130737305,-73.86296844482422,40.757637023925774,-73.98418426513672,48.04
40.753959,-73.996089,40.720729999999996,-73.97845600000001,10.9
40.727737,-74.00551800000001,40.707628,-74.017298,9.5
40.767258,-73.982022,40.770270000000004,-73.86470200000001,33.870000000000005
40.73385,-73.980614,40.776768,-73.943463,12.1
40.725423,-74.004204,40.773761,-73.946111,16.5
40.775332,-73.965027,40.760352000000005,-73.983965,8.5
40.742983,-74.007762,40.763503,-73.98581,6.9
40.740958,-73.998747,40.750992,-73.977492,9.1
40.704595,-74.009087,40.758759999999995,-73.993484,12.6
40.747262,-73.985661,40.746340000000004,-73.972415,6.5
40.72688,-74.00348699999999,40.754957,-73.973015,10.5
40.748728,-73.992657,40.761852000000005,-73.980042,5.7
40.750223999999996,-73.979579,40.766166,-73.977234,9.5
40.740987,-74.00764699999999,40.784332,-73.976977,12.5
40.745067,-73.986993,40.725142,-73.996065,7.7
40.75477,-73.968826,40.717895,-73.997189,14.1
40.753562,-73.984633,40.768266,-73.861512,32.0
40.779003,-73.96224699999999,40.764693,-73.978213,5.7
40.744642,-74.0065,40.750085,-73.994848,4.5
40.770365000000005,-73.86873,40.766884999999995,-73.95657,27.47
40.7211,-73.982878,40.701819,-74.012302,8.9
40.711007,-74.008987,40.730429,-74.008604,6.1
40.75031,-73.987545,40.751838,-73.97984,4.1
40.752125,-73.98594200000001,40.746849,-74.000505,7.5
40.758182,-73.919593,40.760729,-73.917438,2.5
40.758652000000005,-73.992417,40.753423,-73.980502,5.3
40.768091999999996,-73.96624,40.776422,-73.959998,5.0
40.779457,-73.955617,40.73104,-73.981728,17.0
40.741035,-74.007417,40.757927,-73.97186500000001,12.1
40.741359,-73.978388,40.734766,-73.99198100000001,4.9
40.736407,-73.996578,40.74287,-73.996877,3.7
40.74893,-73.970493,40.720178000000004,-74.010103,14.5
40.749952,-73.982853,40.744278,-73.98722,4.5
40.788722,-73.97806,40.781353,-73.980096,4.5
40.744611,-73.99142900000001,40.749122,-73.991529,4.5
40.748802000000005,-73.969622,40.761757,-73.960337,5.0
40.763762,-73.97328,40.772667,-73.951542,9.5
40.751462,-73.99436700000001,40.761557,-74.000232,5.7
40.764277,-73.954387,40.759173,-73.971183,10.5
40.740382000000004,-74.00188,40.75313,-73.993643,4.5
40.744901,-73.980731,40.729005,-73.993739,6.9
40.80842,-73.959877,40.769096999999995,-73.984853,12.5
40.727701,-74.003056,40.742208000000005,-73.993309,6.0
40.77319,-73.981847,40.765145000000004,-73.966145,7.5
40.750916,-73.979251,40.750916,-73.979251,4.5
40.739416999999996,-73.98026,40.772508,-73.96117199999999,11.0
40.741642999999996,-73.985281,40.72357,-73.998822,6.9
40.738982,-73.983232,40.750018,-73.993483,6.9
40.724823,-73.998144,40.757707,-73.988646,10.1
40.796562,-73.972047,40.787437,-73.967872,5.7
40.751657,-73.97227,40.850028,-73.844868,37.0
40.776807,-73.961703,40.796377,-73.947903,5.7
40.715727,-73.989795,40.484334999999994,-73.99654,10.1
40.740517,-74.00578900000001,40.757275,-73.98393,7.7
40.773152,-73.966571,40.747787,-73.978637,8.1
40.74988,-73.99158800000001,40.757678000000006,-73.971317,8.1
40.709414,-74.005927,40.73657,-73.99677700000001,21.0
40.787902,-73.971227,40.783097,-73.977975,4.5
40.756127,-73.963747,40.758596999999995,-73.967572,4.5
0.0,0.0,0.0,0.0,45.0
40.756516,-73.99044599999999,40.750315,-73.994828,6.9
40.735858,-73.98947199999999,40.754508,-73.968775,6.5
40.720006,-74.00684100000001,40.744698,-73.977631,14.9
40.774308000000005,-73.963595,40.758103000000006,-73.972427,7.3
40.68257,-73.99328299999999,40.689396,-73.969044,7.7
40.757705,-73.98944399999999,40.764425,-73.984595,3.3
40.74028,-73.98611700000001,40.759727000000005,-73.967698,7.7
40.752456,-73.933788,40.752456,-73.933788,52.0
40.750195,-73.974815,40.754703000000006,-73.97829300000001,4.9
40.747095,-73.985598,40.785272,-73.953314,14.1
40.740462,-73.996267,40.755525,-73.985795,6.9
40.740769,-73.989067,40.762201,-73.96727299999999,8.5
40.751179,-73.977104,40.762229,-73.97928,5.7
40.7645,-73.972767,40.77427,-73.873242,28.5
40.745282,-73.992327,40.723307,-73.982612,10.0
40.727107000000004,-73.991812,40.730092,-74.000472,6.0
40.77407,-73.961667,40.867865,-73.925717,8.5
40.74065780639648,-73.97610473632812,40.75080871582031,-73.9906692504883,7.0
40.71792221069336,-74.01049041748048,40.776042938232415,-73.96133422851562,21.0
40.79278,-73.97322700000001,40.789348,-73.978965,3.7
40.74327087402344,-73.98515319824219,40.742591857910156,-73.99210357666014,4.5
40.747943,-73.98491999999999,40.739915,-74.00549000000001,8.9
0.0,0.0,40.75428,-73.989693,6.9
40.710718,-74.011127,40.761675,-73.982175,16.5
40.761888,-73.983814,40.767212,-73.982301,4.9
0.0,0.0,0.0,0.0,6.9
40.775093,-73.953775,40.758483,-73.975348,9.3
40.754495,-73.965695,40.766020000000005,-73.98373199999999,9.0
40.74584197998047,-74.0054702758789,40.75493240356445,-73.9926986694336,7.5
40.741673,-73.993662,40.760507000000004,-73.983818,6.1
40.757427,-73.98432700000001,40.77413,-73.870809,31.7
0.0,0.0,0.0,0.0,6.5
40.785795,-73.951047,40.752027000000005,-73.97574,15.0
40.746417,-73.97939699999999,40.738152,-74.008,10.0
40.76014,-73.96170699999999,40.754523999999996,-73.980497,15.0
40.722375,-73.991702,40.689847,-73.992687,12.5
40.72461318969727,-73.98741912841797,40.79069900512695,-73.9538345336914,22.5
40.766942,-73.96249,40.776089,-73.956317,4.1
40.778191,-73.95439499999999,40.783376000000004,-73.957024,3.7
40.776611328125,-73.95271301269531,40.76748275756836,-73.95922088623048,4.5
40.754984,-73.977901,40.76279,-73.971683,4.1
40.75447082519531,-73.96878814697266,40.76428604125977,-73.9730453491211,9.0
40.7966,-73.97046999999999,40.796907,-73.972123,14.1
40.736035,-74.00522,40.724187,-74.000947,6.9
40.645357000000004,-73.77703299999999,40.7776,-73.95047,49.8
40.752523,-73.97886,40.691392,-74.18395500000001,85.5
40.726016998291016,-74.00914001464845,40.739402770996094,-74.00800323486328,5.5
40.751328,-74.002178,40.751962,-74.006167,6.9
40.692842999999996,-73.993063,40.712773,-73.958718,12.1
